para_indx,g,k,n,lambda_pos,lambda_neg,thrs_A2toA1,thrs_B1toA1,thrs_A1toA2,thrs_B2toA2,thrs_A1toB1,thrs_B2toB1,thrs_A2toB2,thrs_B1toB2
913,59.14484964,0.014885711,6,60.70373381,0.155374259,40.60956489,60.4265294,9.512385819,12.23449394,4.916698397,21.03068826,90.67968241,5.057384515
914,23.29800779,0.035133297,6,26.8760377,0.015940459,50.17235748,45.47747055,7.820266741,11.64731037,16.68890127,33.56475828,41.58469021,85.02539203
915,4.605469463,0.010752313,4,14.12368869,0.014536585,68.71559261,53.41587634,27.64178849,15.7271015,46.98693569,7.03684868,88.35043824,92.62962296
916,64.09154601,0.017606245,6,82.54125908,0.011843021,57.28136314,11.76543308,51.81601831,60.1021523,52.01146345,71.02916326,65.90958419,58.36674189
917,90.97398885,0.021047756,3,99.56300861,0.017715165,85.96492737,11.60141758,13.77608182,12.22396164,43.8418248,53.19051874,73.33002551,35.03163864
918,38.9880424,0.032083996,3,88.72473261,0.010934223,9.362872964,33.13605932,42.34419102,26.94960362,25.46780597,20.35561135,77.63521686,27.70614823
919,37.72151758,0.05541934,5,35.47730114,0.04338304,40.44526366,65.08197977,57.32219261,28.95842786,90.33654432,47.54814842,66.59048785,69.780443
920,34.76484354,0.012369103,3,36.93174728,0.013967659,74.34086493,44.09121117,28.7002671,18.83037437,13.65403029,7.903409779,17.71358403,32.60632418
921,51.87608187,0.020200146,6,81.38319637,0.010485713,9.496312622,92.00828171,29.94862464,53.17209776,50.69358182,18.81237563,57.10365109,62.99644026
922,15.87012643,0.012459898,2,90.35646544,0.040704552,88.88592541,17.55106126,76.89536722,67.0790443,24.46984171,20.29106483,79.55833153,75.66119075
923,93.22455352,0.031728343,6,66.52195303,0.022274632,12.02853638,34.81743002,75.65078347,6.412100497,27.97574508,29.79220699,50.37845718,17.68266132
924,55.33478672,0.027740107,6,81.49393474,0.030913934,5.975169087,14.00405022,44.77298045,51.6420685,63.85297244,61.67681109,33.30479893,13.94420629
925,75.23599414,0.0213845,3,80.84992416,0.027324695,6.061139139,62.07147356,42.79875515,34.42024579,82.75229787,5.411494602,69.949568,46.31179701
926,80.97034671,0.026370308,5,94.82919554,0.011110539,30.51389407,35.73395178,28.7074276,84.40712303,52.18961455,41.10423886,88.23480038,46.86231553
927,99.2789087,0.018957567,2,99.0608617,0.014387959,40.95591608,7.737407625,57.86048952,69.22339637,57.16215907,4.191584077,18.85386806,85.26709084
928,26.78135753,0.038221108,3,14.11460596,0.010401975,5.615263248,17.1212074,79.87704766,14.00034376,49.8728124,63.32986013,15.69677226,78.00520476
929,97.47133225,0.021001696,6,97.51794074,0.010369394,3.948887321,41.07221888,87.65451888,58.19580199,66.28394151,49.01722925,70.64137701,33.94411755
930,18.86738219,0.016912502,5,28.07210459,0.022106107,54.68641056,61.58889865,62.80106261,37.48063438,67.76723883,14.55242058,37.76878501,85.80480039
931,97.70198383,0.030061531,3,51.80181549,0.023636796,64.8476309,62.63282102,8.616332846,17.00876165,89.53553888,17.61331191,35.32621304,63.38454157
932,79.08404941,0.03528439,5,3.854915294,0.014728726,30.17668818,51.83270604,37.00557147,68.42331605,30.80325659,11.95463974,29.58337984,20.23235197
933,84.51415553,0.012574159,6,26.22676024,0.014565176,58.20346232,21.73615872,40.96871237,74.14338191,33.10722598,74.16818799,20.81940099,26.68466973
934,54.08398897,0.015382516,3,2.269965886,0.012385977,16.13357594,87.39565587,14.37906079,50.95043351,43.94609955,37.54009668,29.25072911,28.76414652
935,34.77622915,0.011986153,6,96.5793688,0.022255398,6.975224375,7.016265743,22.01485309,89.51950217,56.70303597,43.49900248,42.50956798,15.1504232
936,9.936921766,0.043766483,3,90.8324845,0.031633545,16.01700215,2.64371662,44.05826799,82.42830651,17.30817648,39.21994569,88.71865391,77.90167101
937,50.16202981,0.017236515,1,83.89834595,0.013295709,66.49373228,49.22278174,67.45352519,20.0758288,11.9268579,57.58825042,91.36040165,4.212698388
938,4.305780412,0.017255852,5,70.67205399,0.013680486,11.05566224,38.01328341,85.35023407,45.68104305,10.7340467,36.25088548,1.339686657,64.89275497
939,34.78393918,0.010470578,3,25.9378758,0.010512657,15.89934885,84.52054673,66.94032022,35.5393905,28.25327332,22.65792048,75.62003066,57.77084496
940,19.3040276,0.01068393,5,98.15505219,0.022800031,32.24548834,83.90431389,28.75010589,60.69204964,42.65900919,76.07713414,75.02191699,27.92240768
941,71.39677507,0.031850449,4,93.38640937,0.015320958,79.32664778,10.12374892,82.18586671,81.48236204,17.75975988,22.78795002,80.3142904,80.12893956
942,95.24993263,0.082128981,2,88.50611696,0.013379324,51.79107918,17.01782586,50.31171147,2.561622974,69.02598183,54.78621272,17.54083142,15.34393559
943,82.30111487,0.012577599,4,56.44881188,0.012364705,88.2714585,24.50864568,55.24788379,55.25250616,14.85459578,29.22174301,32.43284236,39.04634125
944,33.54590901,0.01905088,6,81.37002151,0.015551281,71.36028663,67.92819642,6.89432365,5.230127891,77.74220571,72.8468188,45.33409745,15.19041808
945,43.92272716,0.080601664,6,14.64145015,0.056901195,41.38197381,18.99839493,34.49462808,23.48411905,6.812099256,85.58320031,61.58930534,2.887924909
946,51.98806941,0.025870126,4,61.9615891,0.08386775,64.37673919,58.13024417,40.42689965,39.23275398,63.23886808,63.1227052,23.04644881,12.18395644
947,55.83062564,0.055832847,1,22.9157949,0.010323712,27.99984513,66.10565088,21.75165592,2.509147545,82.81852175,35.32751395,40.23117451,4.685919178
948,8.299025715,0.012537176,2,82.35689947,0.467498396,28.04469819,41.11567789,83.77738382,49.7341631,56.25027657,57.83428604,23.23423148,56.03241488
949,62.29227414,0.010762965,6,97.07516809,0.101663874,6.055316331,89.73772864,6.205267973,29.41975966,27.72672387,85.21768274,6.895906604,11.3004359
950,41.27425848,0.013259496,5,69.68880181,0.024007488,39.38400496,55.99216692,27.78724027,92.14919741,35.28043954,52.70594726,40.46054976,72.46677973
951,3.720831548,0.010192264,2,18.57237725,0.011093946,76.9246586,32.65192133,3.48947753,49.7548769,92.58997386,68.99762139,21.73355084,15.81670442
952,88.64323289,0.06072184,3,66.11224817,0.060285146,47.58536251,69.37536625,43.62272672,60.48424203,3.133292519,55.25895374,20.93389164,60.78221172
953,17.24530233,0.059706546,3,70.60905583,0.021502983,84.93170896,5.507850415,54.3549485,42.72290888,60.27775421,52.72592565,13.51392329,91.66819455
954,76.84143603,0.034242937,2,6.688789532,0.045524525,52.2122756,87.47419743,77.05861596,18.24212717,66.54239261,72.37573127,28.11720258,88.87745341
955,52.71047079,0.014164966,4,95.00668812,0.012468764,30.63192031,74.87878563,37.28800263,82.59302978,43.31636896,81.1878446,92.63758817,91.43645866
956,14.92349321,0.048175284,3,47.9265035,0.01749548,87.67014862,32.35029919,5.87943181,6.608971759,22.1368209,10.36970641,14.96466645,59.00848464
957,64.28173981,0.013587285,6,8.508586484,0.013779447,89.23420982,87.0144268,66.21665107,15.51176125,45.22306076,8.251360885,86.20914985,78.96145548
958,22.59945781,0.037278127,1,81.12547829,0.037942151,80.83748718,14.37241147,30.0104823,85.22286067,6.585829924,72.28948577,46.76322356,25.19861762
959,87.14373272,0.074371904,1,74.05943111,0.011020726,14.91509493,8.74342922,26.11897019,87.78181062,51.54433623,61.67800373,82.76694081,25.21356922
960,38.09753582,0.062202425,4,64.82133522,0.012635276,72.646507,54.8582199,49.10638775,72.50938744,90.34403031,66.92888297,89.62467189,3.474915094
961,29.53395777,0.017652347,3,95.23878634,0.012356049,60.56048862,4.929009352,18.98655823,50.0801155,26.76053448,40.82832845,44.70741525,60.89914113
962,37.44313441,0.074506541,5,69.24224385,0.042116419,25.12226902,24.68997563,72.67543651,92.98579734,6.237431419,16.29048829,75.97665963,24.41022969
963,77.89737056,0.013468113,3,16.51931105,0.017784428,29.31957606,32.9638958,8.458017156,73.65949472,23.76459823,94.61737994,22.63184904,5.889684894
964,18.47696458,0.07420638,1,81.04433583,0.016985357,47.92005181,26.4398303,62.94442844,20.71372983,89.28080734,49.40267899,82.75676356,26.28368414
965,84.56672734,0.036151935,4,5.126668695,0.087546752,11.72597941,55.78649077,47.70248261,27.67937633,90.9936664,81.10663556,34.09485099,4.255553667
966,91.91253337,0.020138536,5,71.31675123,0.018439046,68.28917995,27.76640554,82.39803942,11.57712291,7.18948392,65.46740554,69.98521524,69.89587273
967,85.46162893,0.064995424,1,43.07328345,0.334558986,35.77793317,72.67212661,29.51767878,39.3880788,53.96128907,85.63253637,52.64985797,22.46792758
968,37.88170213,0.0243001,3,97.07985915,0.019582776,6.726362,1.322445664,66.3247722,52.72861668,3.336264245,76.79447539,36.81126181,70.92545212
969,48.56710909,0.010384536,3,14.40768294,0.014234218,71.38351005,21.8028134,76.43690341,85.77491066,88.90652786,6.078915227,90.01506967,44.01917292
970,9.927744669,0.023683177,6,46.3407028,0.021485776,43.85109932,82.21292176,79.46580247,56.73063053,27.44880765,78.32454275,42.79879906,68.89523803
971,88.30816055,0.031556218,5,65.47310905,0.0526783,35.11105447,45.52978353,83.13220724,16.72642122,24.87405848,54.02355248,37.91710324,6.976895033
972,38.39302931,0.011621137,2,58.30098708,0.010436526,32.22718595,54.16954886,74.91739031,28.75611693,62.46106812,19.43107963,51.89325594,33.11944952
973,92.84134941,0.015914352,6,92.87923725,0.016819103,78.54728591,26.17396526,80.04327413,92.353134,28.33265274,89.16768251,53.00780774,76.74211754
974,84.0754532,0.020669918,4,52.47896421,0.040556249,21.92907768,28.12542526,32.43790617,58.73018047,15.12757928,9.757975102,91.09263912,19.8772821
975,28.65139782,0.048175284,6,86.82317471,0.01091235,80.62020217,29.25696253,24.18287089,21.06534343,47.50395619,31.29636197,78.80924673,90.00181541
976,41.45576083,0.020572519,2,84.33109685,0.094397524,75.91491869,28.39947406,56.80314545,51.55042717,67.88785295,48.57697466,34.69977218,88.71485333
977,99.07392788,0.01084082,5,57.01498694,0.02471693,19.32609926,29.38137137,76.07130672,33.91020145,40.18727371,67.83550239,35.06635594,57.60807973
978,32.46724307,0.017092502,2,49.8421653,0.015386945,83.03278345,63.97044512,39.4789914,45.91880194,34.34101716,89.69485715,56.40033435,9.36372525
979,40.38704114,0.014545608,6,88.71555117,0.010691875,60.82245365,12.65355895,32.2245765,4.537092035,24.68258842,83.95162785,83.66967957,86.36110185
980,44.74681003,0.010723659,1,40.24712115,0.012715328,82.37953686,62.01620887,71.35759557,84.15929538,71.00276762,53.72787018,52.62097955,83.87577554
981,91.72241738,0.038519791,4,93.26859841,0.01360824,25.19626583,53.80673164,60.5512692,50.07896735,85.4014598,54.74412674,69.77252446,39.02678837
982,22.81376123,0.014024711,6,43.29563258,0.028590895,62.11628188,25.22147649,34.13881419,56.61536174,59.86528087,57.20397445,85.37750765,39.2103169
983,88.35765618,0.110387769,4,70.82631894,0.015097326,81.35905151,19.37446161,24.44314183,35.37863461,88.5791961,15.3196105,20.59975938,84.86518233
984,90.65029659,0.013096523,3,94.27680831,0.01626717,26.3735427,1.587479074,81.10608806,10.11514796,47.11813022,11.8211645,50.76363449,65.88211271
985,35.93264005,0.02238154,2,58.96087701,0.011784546,62.98651048,75.060304,5.405886863,66.25678443,17.17932108,65.73714134,83.33851435,58.90195344
986,54.46900869,0.034284834,2,5.681667908,0.059396883,72.3680641,2.24761612,20.97409435,20.74802461,48.33208687,62.97007116,26.00576051,14.02476608
987,46.49125602,0.050200579,5,34.901373,0.033882833,14.42215173,48.34522449,4.899107621,10.63568514,36.55973665,41.14714161,12.10072124,13.64484779
988,73.23894502,0.039721698,1,22.84884271,0.038960684,27.39604445,62.23111957,68.35044013,80.56011325,43.01697362,20.91050565,56.9580887,87.42841294
989,95.09554964,0.011868371,3,69.97333595,0.012593744,59.18541742,50.51705733,62.32738011,85.36849408,62.2838966,77.9435542,89.28742433,81.59759182
990,87.18675039,0.010270174,6,73.01256796,0.017187565,82.04027868,71.01586065,69.7284092,68.34567484,8.817739518,6.180495068,11.82551975,43.64024591
991,13.67940276,0.029781294,6,21.09778349,0.010371254,44.8331223,32.13042919,27.21999476,30.01574785,48.19317443,62.99736602,71.5860959,77.1533714
992,59.16596249,0.012869115,3,35.85779178,0.013484676,23.65013392,53.19402789,49.53688471,61.49274481,69.05096018,88.39760078,50.9035027,51.30342594
993,57.12630265,0.021931607,1,12.26280141,0.029719069,86.74727516,20.12911628,92.94465653,60.96846885,49.73171668,37.39239393,48.81198202,43.25168094
994,41.10293314,0.052283049,6,74.66273692,0.012252587,44.96553205,10.00697563,73.57420644,49.58459605,83.14696526,76.01837298,27.68630481,59.72741073
995,3.878456349,0.013634603,4,93.53092449,0.015617689,25.07749587,56.13234918,5.360276701,53.81422105,92.27532372,40.24529556,88.588911,43.59539338
996,4.818321536,0.011874179,4,96.97718498,0.018151291,31.32057192,71.5109786,4.084446115,10.63127179,11.39869384,76.34071856,79.25255839,18.67387671
997,46.47174512,0.03872451,6,71.78565001,0.010648446,49.24749145,53.96217671,13.34561393,15.41455346,85.89303028,40.73305219,90.49033776,12.14310768
998,5.060294219,0.010553703,3,1.71462394,0.016178195,58.68108369,76.10460189,6.616275584,6.84636514,83.20583379,3.238459329,29.36855987,20.97138756
999,53.04402184,0.131929244,6,6.003480143,0.024291659,15.3466845,68.34839826,61.11183349,65.72888784,86.91633644,8.650284318,90.20116322,57.98618396
1000,58.70292344,0.091839606,4,84.02778676,0.027079597,6.644305775,69.79097696,37.78240405,24.42288558,17.35194899,58.02894782,18.85428858,8.70985136
