para_indx,g,k,n,lambda_pos,lambda_neg,thrs_A2toA1,thrs_B1toA1,thrs_B2toA1,thrs_A1toA2,thrs_B1toA2,thrs_B2toA2,thrs_A1toB1,thrs_A2toB1,thrs_B2toB1,thrs_A1toB2,thrs_A2toB2,thrs_B1toB2
370,52.83708978,0.047523437,6,47.45347797,0.0191239,0.033355644,0.570678947,1.687450151,0.358091858,1.122682832,1.206375128,0.764722019,1.474893131,0.458849533,1.893565744,0.214237209,0.30885285
371,88.29338151,0.012381846,3,14.16114802,0.024051545,1.730836207,1.203770118,1.556314162,1.252239729,0.292853348,0.182619859,1.925965641,0.658380695,1.49811769,1.684881384,1.148827813,0.999148828
372,68.30294128,0.027146217,4,23.79676274,0.112392904,1.273172048,0.265126782,0.382104222,1.226327875,1.360213039,1.199056188,1.206272021,1.36432529,1.446713865,0.976841258,0.550178036,1.452223906
373,9.462080767,0.059197442,2,36.46010349,0.036815046,0.300543814,0.64059855,1.542018437,1.467408752,1.858910116,0.11458254,0.1754505,0.521400388,1.069047341,0.424235138,0.95091989,1.767939175
374,43.39320921,0.015529237,4,59.68271783,0.015470271,0.876542498,0.881017553,0.81336714,0.209980091,0.14555331,0.13300101,0.376521843,0.190987592,0.388139778,1.142178449,0.556085285,0.45380816
375,23.70851488,0.015451949,2,67.05596998,0.013931282,0.246557094,0.33638527,0.496020529,0.172371528,0.209349587,1.933880644,0.916937197,0.634165675,0.765298593,1.476039995,1.400739893,1.811929765
376,6.039006715,0.015127714,6,75.19939247,0.020734111,0.272322971,1.163126918,1.070996157,1.582146398,1.063704207,0.342619118,1.632550494,0.959507888,0.999939804,0.20254472,0.4922034,0.043126159
377,24.40692835,0.030173346,6,15.59161243,0.019184995,0.666993042,0.741648608,1.538166889,1.563668235,1.290705311,1.652346978,1.799349714,1.87180747,1.281234822,1.832407284,1.568203313,1.656828641
378,87.21438994,0.115807451,6,50.33475336,0.061369221,0.242442399,0.12776224,0.443816501,1.924129586,1.881126378,0.971138331,0.330337483,0.306441005,1.375957546,0.559788314,0.317839149,0.302083198
379,38.67653954,0.399168914,6,51.84319644,0.014147025,0.965097604,0.614088997,0.595721935,1.008052685,1.440969967,1.048668353,1.304311104,1.616737784,0.602040428,1.565436363,0.917065082,1.764494528
380,53.62212655,0.041876403,1,5.424985842,0.022511085,1.183409452,0.604214529,1.453129363,1.002936952,1.825114589,1.439705831,0.249699873,1.648736176,0.950706623,1.077417826,0.296556905,0.56655234
381,6.776990751,0.030240293,1,92.38216711,0.036412502,1.730634133,1.780616112,0.067031609,1.516616538,0.388783891,1.183664102,1.520130818,1.85951308,1.757300976,1.848504175,1.177157394,1.576891584
382,15.6625306,0.012125663,3,83.79927332,0.020836558,0.026495022,1.182037633,1.268924975,0.668130072,0.834371605,1.992694304,1.50555344,0.290124987,0.731794663,1.530643896,1.491634639,1.816943331
383,51.16539099,0.019306132,6,21.33953223,0.014599122,0.763506095,0.660586581,0.377546724,1.682601146,0.111984504,1.61798254,0.199154681,1.401882664,1.015271279,0.956769379,1.308635236,1.576125849
384,92.98377773,0.061679063,3,6.8177558,0.011436877,1.434138874,0.379220558,0.318351977,1.720774022,2.016184483,1.645416543,0.671306901,0.323484626,0.522641938,1.749246114,0.546718704,1.065105905
385,79.5409619,0.014621135,6,79.25351491,0.011633824,0.768371485,1.720051411,1.396827994,0.324023936,1.423939656,0.829590983,0.329725425,0.645081395,0.990644027,0.062397328,1.176854366,1.445182238
386,58.00651969,0.011207253,1,11.53133478,0.03940334,1.02396354,1.815940902,0.603092022,1.994829178,1.703187783,0.687530881,1.788663886,1.700171958,0.381713657,0.620395891,1.849585499,0.883647519
387,97.52929287,0.013660012,1,99.03029562,0.277367254,1.117269165,0.937145861,0.940558136,1.947667192,1.910924967,0.268294729,0.383560522,1.565989871,0.58260627,0.253465365,0.537555253,1.697472475
388,44.70972929,0.014583521,2,60.54635607,0.011183556,1.334928452,1.731333575,0.399025446,0.786111528,1.700510077,0.144277126,0.545595712,1.950110328,0.788663929,0.062512318,0.811710973,0.341660298
389,36.79322454,0.038113877,3,96.29662145,0.014818979,0.286098228,0.864608976,0.244058676,0.50382493,0.327823486,1.920787682,0.095723663,1.829947641,1.947720112,0.562194161,1.544355471,0.84927836
390,43.77303353,0.046414597,6,21.09127539,0.011484054,0.599902542,0.546924083,0.711486491,1.500409835,1.532374394,1.606352224,1.569469089,1.324784886,0.072525848,1.235612128,0.390305996,1.416734452
391,35.7224025,0.011079959,6,10.93767172,0.01460659,1.435660698,0.692308016,1.036174456,0.315843336,0.074158958,1.705019015,1.570391732,0.934865406,0.627739788,0.987528832,0.839205021,1.592029208
392,17.26545164,0.015755297,1,51.10373372,0.030914235,1.592571204,1.177993691,0.246763343,0.925104815,1.536866822,1.415314256,1.814333965,1.054778155,0.711045374,1.123527942,0.718811504,1.435283723
393,10.18575842,0.012656038,1,7.936059565,0.021934289,1.206918753,0.696292985,1.78825522,1.991267644,0.339806584,0.938967735,1.215366637,1.014078817,0.227870315,1.888541092,0.517024528,0.580920342
394,48.60407746,0.016968089,1,17.17328042,0.017142806,0.085645015,1.230437678,0.636111538,0.810653011,1.711748997,1.225885145,0.959723566,1.759902093,0.461571522,0.102489881,0.049873995,0.87430475
395,8.188085804,0.014091113,3,18.16692729,0.015379997,0.157516204,0.72137379,0.247995498,1.491122338,1.302832015,1.915608578,1.058662157,1.439756136,1.367850104,1.347164568,1.038084957,1.303235737
396,99.59791369,0.016691904,6,2.805092713,0.023626549,1.448151789,1.473538659,1.358661107,0.888133411,0.665346677,0.273047052,1.252031461,1.099782598,0.280101835,1.255379286,0.388825903,0.067114232
397,21.34624884,0.014175261,3,46.16052913,0.014486817,1.702841748,1.05218259,1.375287307,1.330222293,1.578281948,1.37947509,1.696321019,0.514460443,0.582639569,0.67598424,0.972896747,0.732402165
398,16.29934116,0.022944702,3,55.8416085,0.257270573,0.538360727,0.935814503,0.387738082,1.346282025,0.044028834,1.855309526,1.339567647,0.822909761,1.000637867,0.048145321,0.982946797,0.826791719
399,28.08460293,0.106341848,1,36.76130282,0.011679227,1.186112222,1.030391746,0.918441219,0.829534164,0.749468811,0.195963503,0.118182718,0.696628431,0.768771951,1.556641399,1.477137491,1.819466783
400,3.815370639,0.025762669,6,16.51752127,0.044085472,0.822030485,0.100268234,0.982921266,1.042499792,1.382289139,0.39620448,0.509597548,1.263076975,1.496234045,0.943503802,0.577953084,1.323234182
401,66.7654593,0.091176523,5,98.11782074,0.634473684,0.021522524,1.53949138,1.213962211,0.810601522,0.86265985,1.972057526,0.203018853,0.875982981,1.881925215,0.147008305,0.520366267,1.555809922
402,89.74513856,0.012218097,5,44.34628865,0.013199916,1.26483786,0.57250587,1.443722009,1.476200544,0.113982488,0.327153901,0.56353305,1.03290835,0.124460416,0.559581304,1.183088237,1.808928339
403,75.37370405,0.020428297,3,79.8802114,0.010418888,0.381167343,1.175079453,0.320510506,1.582843277,0.787906905,1.269391193,1.310137018,0.68005543,1.091656302,0.95947338,1.658963957,0.639622338
404,17.30781528,0.223722961,5,56.23459137,0.028592903,1.781218971,1.653261542,0.153020212,1.544883297,0.6265443,1.406406853,1.663248961,1.361914972,1.818706464,0.340618517,0.285737256,1.334369077
405,60.18037804,0.011422173,4,85.83304402,0.018107538,0.231848229,1.287879259,1.751803941,1.596204181,2.00182048,1.598145739,0.078226178,1.082776059,1.161237212,1.668530848,0.162159283,0.93969834
406,77.32658138,0.080725845,1,45.87158497,0.016433649,0.812529564,1.069942277,0.609876952,1.69797604,1.391660284,0.409929158,0.67907912,1.424413427,1.890505973,0.130931285,1.632229208,0.687556749
407,14.4764524,0.010196671,1,47.71975749,0.011250747,0.172550416,0.830658652,0.23377719,0.689847667,1.65945181,1.333506576,1.588447078,0.195363934,0.298750108,1.798894854,0.02862977,1.426101978
408,40.21750977,0.019235487,3,76.16808874,0.031806185,1.414682338,0.961485024,0.371065846,1.894609523,1.779346793,1.863957223,1.277516159,1.290951018,1.347587978,0.917296694,1.106205025,1.731894643
409,52.51663051,0.034684437,1,60.45120566,0.013317298,0.837811061,1.020874701,1.336650236,0.135568895,1.232746256,0.199961525,0.438774586,1.413619771,1.289677684,1.227108522,1.727433047,0.373374984
410,85.48572509,0.12519993,2,53.83902328,0.254922737,0.684776297,1.128844567,0.397571923,0.055831966,0.964860066,1.171007802,0.813770856,0.343161455,1.435442955,0.028271737,0.375688335,1.16401863
411,83.60916975,0.032181132,2,66.44006559,0.013145644,0.58779611,1.577113693,0.482734474,0.118480052,0.52776019,1.98097626,1.615858261,0.517050131,1.878727224,0.977531416,1.243904547,0.612255215
412,3.119518755,0.057631915,6,40.24689024,0.014818979,0.230813531,0.898046861,1.311841232,1.084059133,0.824998673,1.065450706,0.825130381,0.695542955,1.756414466,0.244358399,0.184071297,0.648396278
413,17.81496387,0.013576275,6,41.45984553,0.026758425,1.018365508,1.571217452,0.899904087,0.755472094,1.523624686,0.877499287,0.885597071,0.117931005,0.576465402,1.769891797,1.669791925,0.860445092
414,92.00246689,0.012300151,2,14.61735325,0.013278749,1.701951277,0.64143348,0.056808748,0.231986292,1.121209678,0.350483052,1.685484019,1.278204846,0.896728921,1.018789287,0.642639441,1.794296776
415,13.8282738,0.02888212,5,84.21151745,0.02501941,1.188770229,0.069579083,0.169759454,0.544193361,0.627726104,1.243662788,1.080126723,0.453231853,1.037797784,0.934102247,0.881297824,1.610115263
416,75.79918924,0.082885135,6,65.21650544,0.027202518,0.135731064,0.940677283,0.220393635,0.485715464,0.8865178,0.748161651,0.773360191,0.975459601,0.087095688,1.850082735,0.915953041,1.813041154
417,42.66397624,0.02208488,3,66.32376547,0.018397495,0.543516469,1.360018072,0.108854328,0.537817384,0.978390867,1.977787365,0.666079635,0.353821008,0.244635319,0.23942778,0.340434945,0.346184415
418,66.31939677,0.029175794,3,40.88209996,0.018520872,1.007243393,1.588071352,0.466350573,0.379455245,1.606745951,1.675437775,0.880244358,0.867480526,1.153141568,0.406288762,0.28635701,0.768569615
419,90.79544154,0.073622195,6,37.69193771,0.053302781,1.653854997,0.459388394,0.955978375,1.076316645,0.660214411,1.848491129,0.398659431,0.479782192,1.201953493,1.381506487,1.477460855,1.287257057
420,1.259575403,0.018283872,6,16.06347801,0.012607904,0.609021198,1.750466172,1.725584086,0.223895664,1.801247036,1.316397839,1.743515184,1.889754818,0.061762521,1.591259162,0.2032487,1.03469757
421,68.3930315,0.069368523,3,29.82583509,0.039444587,1.629724032,0.74703306,0.7794435,0.150225688,1.31644502,1.793067041,1.200346982,0.640790897,0.540715611,0.822944406,1.41375186,1.851059248
422,87.18122298,0.14496274,5,60.89399688,0.843754085,0.22559485,0.127379537,0.865286871,0.220776104,0.219249397,0.934309289,1.674696627,1.151717113,0.373793845,0.79501037,1.203756629,1.462484352
423,52.03166544,0.015996423,3,59.19237903,0.021717134,1.08177373,1.425525286,1.146219209,1.459781212,1.296900178,0.641832246,1.889353116,0.909896263,1.516839262,1.496518039,1.106243291,0.500888124
424,43.00340155,0.199439656,1,27.45985027,0.021340584,1.007266802,1.688947076,1.245784297,1.408841935,0.294363551,1.175268052,0.310314499,1.838931075,0.159601583,0.966779704,0.405522119,1.458790911
425,87.3594955,0.062763356,3,58.85669707,0.021331989,1.609119138,1.626013303,1.386877446,0.477308874,0.502405982,0.839180306,0.750789633,0.808027896,1.837317648,0.372708081,0.786017088,0.972650796
426,22.70390717,0.01021955,2,71.18368836,0.011194965,0.168838115,0.108534962,0.668028819,0.927999748,1.181735382,1.023279374,1.490989462,0.573176434,0.144499683,1.373827196,1.775233707,0.951488521
427,1.460255884,0.077816702,4,7.805620192,0.084167455,0.327218864,0.97272504,0.486309075,1.856223145,1.254319375,1.587993028,1.901740941,0.113316271,1.302003997,0.821036249,0.498355126,1.482841174
428,62.76365633,0.018780541,6,82.7008364,0.060985078,1.207496754,1.299026361,1.717900717,1.682578072,0.798581515,1.205954257,1.522380629,0.590774351,0.21881617,0.925398506,1.445149981,0.138375433
429,74.87628681,0.0166953,5,39.88251964,0.099175592,1.168007663,0.707591383,0.245093539,1.462589898,0.255094088,0.97447424,1.453031523,0.436494256,0.853914472,0.339303587,1.674290844,1.38844153
430,84.94603219,0.010602188,6,2.268493727,0.010817874,0.997937849,0.864186611,0.414210641,0.664193213,0.765530254,1.583526375,1.731262548,1.589233357,0.986760289,0.578531835,1.62681538,1.490394723
431,31.6325175,0.053082977,1,76.80042599,0.024119723,1.594418238,0.538223883,1.581235345,1.562821962,1.220897977,1.196624426,1.372406092,0.834141967,1.69807068,0.87507552,1.796048162,1.707248535
432,60.64611819,0.073698162,6,16.06424241,0.031392294,0.590352439,1.298018406,0.453499325,1.514627513,1.161789171,1.804105905,0.730191019,1.545876686,0.991313267,0.751895451,0.475871188,0.160255903
433,66.29343294,0.145789885,6,29.43740703,0.02196497,0.053079941,0.464111494,0.354934992,1.050963546,0.980062731,0.109665291,1.306591514,1.232396544,0.913719431,1.12585369,0.251790982,1.345143739
434,76.18097509,0.010554296,4,6.5035655,0.034989109,0.355801221,0.751380685,0.166795363,0.160759494,1.486969531,1.950661702,0.377724442,1.562386155,0.208024984,0.206570824,0.98488196,0.990206795
435,72.92384787,0.051502416,6,56.1333231,0.017589527,1.014721342,1.583346645,1.252078306,0.923403981,0.680026841,0.667689978,1.925710265,0.715687485,0.650146736,0.713468562,0.589584387,0.253593607
436,23.43273138,0.015590261,2,15.63287078,0.030327643,1.203256935,1.018827946,0.391218652,1.686636766,1.062798595,1.075648085,1.296253236,1.132201706,1.224875909,0.560421689,0.087283626,0.101237427
437,42.29585269,0.010561745,5,18.38877636,0.131119768,0.771920593,1.56395083,1.111197052,0.831798082,1.854527938,0.085907335,1.865725319,0.115707142,0.329213605,1.629552221,1.610086082,1.686169636
438,3.050290162,0.017471879,4,7.840092766,0.016105079,0.86490906,0.824943758,1.495813588,0.680423027,1.275602118,1.388517998,0.104406442,1.905037653,1.756443076,0.688040697,0.529833167,1.004986358
439,42.20460593,0.019399439,2,59.49466715,0.035144405,1.30718875,1.089535028,0.280396671,0.213740323,1.709332563,1.010923848,0.406610015,1.045774533,0.052127161,0.922693535,1.375134455,0.593378619
440,9.828087949,0.031457517,1,35.94469366,0.014873737,1.176138273,0.320200816,0.609252794,1.439320651,1.248849283,1.583459861,0.848332654,1.482351806,0.233580531,0.178159623,0.222835822,0.561076045
441,95.60145846,0.013826453,3,59.87052703,0.022371852,0.441103288,0.798341496,0.586259321,0.048065976,1.1037045,1.278428336,1.863723785,0.036635873,0.36785885,1.321470209,1.394770297,1.589305896
442,33.96460395,0.117763999,3,77.00785807,0.014254778,1.031994388,0.748017178,0.257850203,0.719523716,0.262316275,1.275739284,1.903464501,0.096310494,0.593388048,1.160246413,1.227559217,1.255148013
443,78.52551346,0.019139416,6,55.98697175,0.012453215,1.025967933,1.344055337,0.37416454,0.627623515,1.052078763,1.341434234,1.709069117,0.448351597,0.915708623,0.880588853,1.813474297,1.188222192
444,87.41473709,0.01304048,4,9.445527095,0.095333247,0.883382283,0.13256814,0.551726315,1.210941046,1.89552773,0.842984749,0.569746463,1.682148748,0.718648903,1.533572697,1.626628797,1.549454447
445,17.72752236,0.01047991,2,14.23554831,0.010361444,1.480236044,1.717256588,1.741424651,1.576202465,0.330007623,1.773709711,0.54530077,0.763009954,0.295479065,1.539739499,0.816828173,1.507100043
446,12.92406493,0.012530165,1,17.82768915,0.05216747,0.865077264,0.873047722,0.748030062,1.256821633,1.504729554,0.715455643,1.128293219,0.70746667,0.257608626,0.087611899,0.919545985,1.739984196
447,92.26502934,0.018396971,4,66.25122556,0.019919287,1.578401914,1.672187227,1.673235278,0.454950788,0.683514716,0.786367327,0.168785074,1.319543735,0.929845605,1.856779905,0.636196574,0.36501895
448,39.44885792,0.01555975,6,99.96305641,0.015918207,1.567547857,0.188118344,1.703959112,0.537526593,1.192058273,1.994133184,0.740044944,0.629202482,1.15772905,1.536021222,1.521612147,1.136449067
449,79.73679162,0.025268189,3,29.28657959,0.019827871,0.138995394,1.130910432,1.491004966,1.8986877,1.9770959,0.444558938,0.463404807,0.502391562,1.642435225,0.876108868,1.183320797,0.206861474
450,74.5814903,0.024425622,4,44.71141064,0.0104145,1.79447933,1.020165857,0.958227859,0.147955813,0.273240626,0.865086537,0.94632271,1.131746429,0.792606879,1.862306227,1.256868461,1.718496107
451,83.76152284,0.015215757,4,65.71243612,0.014158664,1.019480223,1.169509909,1.230620675,1.504863417,0.164224402,1.744289222,1.147254895,0.766492363,1.077702324,0.554277382,1.600990143,0.893197803
452,43.55094706,0.05990271,5,68.65001629,0.111409958,1.169825465,1.485591166,1.19411535,0.865419213,0.304767002,1.27409614,1.759765315,0.676551099,0.418128348,0.681438707,0.284018267,1.434502391
453,98.81938457,0.022560303,5,91.36952808,0.047001078,1.319284435,0.106088989,1.668958744,0.022508039,1.992865294,0.692299241,0.448832062,1.133821662,0.416592145,0.587253466,0.595841986,1.17702377
454,71.74300033,0.158178459,1,77.59190747,0.016441575,1.781569251,1.568495036,1.142071607,1.488325447,0.369376697,0.955586527,0.130378268,1.854182464,1.366566314,0.331366647,1.232070515,1.077102268
455,97.26800395,0.010670583,4,79.50543558,0.507938317,0.953599791,0.047254211,0.605634717,0.356877931,0.683139412,1.976210147,1.502290767,1.08456971,0.242742914,1.492710635,0.210067339,1.509594468
456,78.98435066,0.013036556,1,20.06993742,0.040126115,0.061399541,1.795998271,0.072638772,0.751574054,0.146781363,0.649562273,1.110311034,0.265598897,0.185058344,1.901712683,1.822662242,1.850435022
457,83.26150876,0.017154213,1,31.63239562,0.032397199,1.638582274,0.196168833,0.666536719,0.211983066,1.228916985,0.467450715,1.329290138,1.877136213,1.798831251,0.086686301,1.646757314,0.842452953
458,56.23910707,0.015821305,3,67.8522951,0.170945518,1.038494776,0.12820788,1.281189492,1.226721729,1.173822533,0.969624588,1.424076812,0.933633775,1.422225524,0.931668275,1.075788747,1.699883152
459,49.09616325,0.02063432,5,87.96682247,0.01040931,0.850582405,0.772757934,1.307497041,0.125188008,0.707040531,0.746480358,0.482644735,0.826107157,1.538701719,0.178660999,1.177554213,0.208425292
460,3.425210829,0.01067853,2,16.68721544,0.01202423,1.570249072,0.917542412,0.557171049,1.433293578,0.887180482,1.165173163,0.368348701,0.445701471,1.66933732,0.530729023,0.787755691,0.153260945
