para_indx,g,k,n,lambda_pos,lambda_neg,thrs_A2toA1,thrs_B1toA1,thrs_B2toA1,thrs_A1toA2,thrs_B2toA2,thrs_A1toB1,thrs_B2toB1,thrs_A1toB2,thrs_A2toB2,thrs_B1toB2
785,90.80768512,0.04009273,3,47.54179657,0.015209006,5.781182697,49.06789708,1.001330947,0.561240143,1.678908633,1.854335853,1.275522123,0.972274694,73.70455278,70.6540989
786,24.91343149,0.056924799,3,50.83815489,0.014151809,47.15129439,25.09512855,1.17522065,0.719630203,1.541894855,0.146202156,0.72414042,1.406509918,77.97781504,13.68168105
787,55.23480242,0.04420701,1,74.32379176,0.029352804,77.72885165,69.7283024,0.59691205,1.811228082,1.842366723,1.731333381,0.738176507,1.55011132,1.870994399,20.55823449
788,22.46875501,0.061282919,6,80.56265186,0.039666138,6.757309205,43.31693746,1.828445079,0.284492794,1.492903842,1.26788483,1.576494435,0.525971276,60.30411224,85.6854334
789,85.35734446,0.069617695,2,73.82369166,0.02953777,91.19214619,17.41477456,0.052419831,0.63878546,1.565929081,0.750456919,0.53106236,1.569970701,46.48164035,24.75438291
790,21.11836059,0.109740485,4,59.72909888,0.019101318,90.01163452,37.9866853,1.346936739,1.270733404,0.349624314,1.285966671,0.842591305,0.923327514,63.35079878,84.26194744
791,62.54513339,0.011128005,5,37.42528369,0.015661084,81.29320814,12.78252848,0.812442979,0.525132792,1.659762399,0.72602434,0.561400201,1.802645998,22.76225626,18.86848568
792,57.97975583,0.010681764,2,38.24095488,0.102602251,42.37741924,91.20573628,0.048254916,1.822878499,0.326855546,0.440900368,1.403461013,0.69048044,74.63955883,89.09046574
793,64.4073905,0.020234025,2,76.82159797,0.020455679,11.967101,72.0802381,1.656509642,0.601089389,1.841107267,0.255306502,1.618724974,1.846533362,75.2447079,73.59456892
794,6.548152207,0.022066925,1,65.78455188,0.539038819,18.33016639,87.02914918,0.835824708,0.275404069,1.383064533,1.515269765,1.127910863,0.298058945,12.86410164,37.90151513
795,29.88347259,0.029377325,3,70.05428497,0.013586137,86.79374682,67.51697465,0.832831369,1.384469958,0.133529044,0.101501353,1.555008325,1.405759673,61.14358506,80.58955142
796,18.27844182,0.014683342,1,59.20731021,0.010370367,45.60721849,25.53633061,1.74787212,0.154401452,0.886576693,0.912209668,0.68640938,1.729581731,38.20455393,18.27283137
797,64.5868033,0.027075987,5,42.42037391,0.01098388,69.44103436,89.6344482,1.776126505,1.000400014,0.22277779,0.573090074,1.36853878,0.706409133,84.74446298,19.60608141
798,19.21314212,0.032276902,2,16.45211125,0.082639263,55.42444604,22.48509242,1.579452738,1.715882682,1.030450198,0.101199678,1.209837521,0.862688202,38.43488863,23.93481641
799,6.902037427,0.015485482,4,89.89996539,0.011894698,80.06191489,64.13756628,0.812755453,0.285579783,1.442723859,0.541333808,0.148297282,0.916326421,56.23256586,7.045423214
800,7.523540646,0.043473468,5,13.56690695,0.013789791,47.15170437,56.84397237,1.163550807,0.628330951,0.441906979,1.699631224,0.686943611,0.678616435,81.78078348,31.79335051
801,41.20279124,0.031800438,1,41.40169728,0.035255811,72.1463368,75.0551205,1.250204268,1.032246949,0.32836895,1.229646511,1.761754542,1.721866626,6.532822773,60.9587801
802,61.2576557,0.150934081,4,12.76894919,0.017560047,35.54748533,69.42759504,1.111291507,1.086608943,1.286867805,0.313051659,0.544045311,0.368793443,62.64074187,79.92263947
803,73.92315804,0.034668872,4,97.036152,0.018825574,50.84054107,16.0446884,1.218640149,0.316725007,1.146140381,1.199016173,1.8217754,0.502165388,80.80699542,46.49695966
804,35.26718061,0.014040321,3,91.61000014,0.011846583,62.13076815,23.64118595,1.440986649,0.607182389,0.289535257,1.260339246,1.02535568,0.114447156,71.76220892,37.40132656
805,77.29463772,0.012934319,3,30.66703093,0.018105931,42.93723249,59.87778218,0.081344396,0.225476027,0.815607934,1.646827154,1.657778779,1.329103789,18.73613194,21.08329929
806,73.87461714,0.013099381,4,77.95355507,0.01459661,48.0626166,34.98157143,0.42340269,0.101338734,1.21402987,1.435092495,0.942050917,0.580865583,65.68635142,22.44397513
807,63.43473623,0.012690993,6,9.622804734,0.025448533,6.499023446,63.88866483,0.671117885,1.480755406,0.983449729,0.470154402,0.624734296,0.171949002,4.738452039,69.37643252
808,72.28270823,0.015881208,1,15.40221505,0.032696565,79.23527518,2.992994206,0.748435762,0.712463773,1.133412946,1.76984272,0.393305051,0.508365009,14.61314749,15.15983786
809,39.95770138,0.01861428,3,83.54462011,0.2638656,7.154830384,86.14148647,1.839326772,0.555056741,1.521031863,0.812706123,1.232323729,0.570768246,61.26125566,47.74321118
810,86.24106378,0.013818215,3,27.84522405,0.045405253,9.281370625,20.986836,0.919120538,1.567178276,0.254483975,0.437525201,1.343581147,0.588050038,1.243791615,9.721912163
811,50.17177329,0.017836494,6,90.05545603,0.012779249,34.60785787,66.5903178,1.272194918,0.849815168,1.342591331,0.728042936,1.45077192,0.300808943,50.23609882,28.77459857
812,83.66904317,0.010515872,5,91.15597249,0.010137576,24.56865645,91.29109839,0.990547137,0.379750043,1.747369007,0.181203042,1.275644866,0.424392074,36.65808731,48.29165964
813,32.95973623,0.01598329,5,63.5846431,0.015720091,46.3977383,90.45485291,0.027479138,0.891745448,1.048379591,1.086348692,1.138666453,0.570200101,45.12966831,44.417565
814,99.08821472,0.011601617,5,45.64240786,0.04363459,19.43715026,30.62182602,0.529905863,0.629295987,1.19208928,1.539866267,1.853953309,1.628636108,42.6923082,1.030919949
815,98.63025265,0.013419268,2,80.77458293,0.016637253,46.50855153,86.95371355,1.166777249,0.081474103,0.91812531,1.111987896,1.467734075,1.22416622,13.4416233,16.58611335
816,81.30759456,0.020862344,6,68.06829538,0.01433788,70.06119166,3.62149497,0.100613579,1.801596247,0.939164594,1.554189048,1.109031126,1.680306093,36.24789328,6.192526303
817,6.003752293,0.045901471,4,49.35555503,0.027874657,68.28066008,58.49603413,0.682369351,1.200137137,0.596941036,0.451051988,1.314034332,1.854780659,80.39269859,74.83782796
818,68.7401056,0.010680546,6,83.66019639,0.010748381,24.67556642,11.94039098,0.989295119,1.017905123,0.113960446,1.370097567,0.602806517,1.354504599,73.54863817,79.58533372
819,59.76429582,0.025883472,5,2.946249929,0.011258763,49.14567911,63.98146124,0.613200062,0.830711862,1.21390235,0.359872854,1.385912477,0.295500899,45.05179493,36.69997001
820,62.4628864,0.037644612,6,51.63181564,0.119393772,69.2245868,4.635598906,1.058880886,0.103131571,0.784529969,1.189362721,1.388639627,0.21544636,62.94443001,72.63203614
821,69.52056906,0.034970827,2,43.18016226,0.01006468,55.12797539,60.23110906,1.187772134,0.699623341,1.403869393,0.05035256,1.575344302,0.585489217,69.01267419,60.04007358
822,35.10679419,0.010707429,4,7.174205796,0.010053411,85.29612458,55.58720201,0.626867958,1.686297832,0.190157158,1.79129609,1.299772133,0.963983702,28.00369818,14.63962277
823,37.16945906,0.020543269,6,83.56611678,0.013545463,60.9568169,6.771586301,0.323537605,0.665099738,0.782489301,0.103819059,0.274595362,1.435417355,19.37978824,82.0240889
824,79.53505206,0.031129083,1,27.78901178,0.047198766,27.72005551,13.63953756,0.9025212,0.882330597,1.087798541,0.862074379,1.665932451,1.521493322,70.8599768,17.26379384
825,66.43626288,0.1971365,2,99.25909735,0.036240547,73.84266012,2.060167116,0.727617854,0.678925799,1.177642495,0.352201876,0.368219591,0.497155581,64.46585138,5.856084784
826,49.51064637,0.013049336,1,84.97850367,0.020445293,24.7126837,5.932249648,1.411284328,1.533721025,0.631164076,1.307766953,0.360454399,1.733700838,70.1826603,62.62488101
827,66.90095139,0.070511047,4,17.82802557,0.011855554,56.66121825,20.35034936,0.066920196,0.696787074,1.033896815,1.367497522,1.306312985,0.927560359,50.55721809,87.73957222
828,73.48114666,0.013252573,6,90.9138898,0.062432091,81.07330444,66.13369804,0.842236058,0.740291895,0.975406272,0.327461013,0.274969643,1.781491373,41.2435744,10.40770423
829,48.74879715,0.011382721,4,8.150668778,0.017398192,74.44546118,6.55818228,1.78503428,0.74311215,0.844870366,1.122865841,1.6334449,0.795349002,25.23747871,67.48569189
830,53.943604,0.020237744,5,59.16378668,0.047599471,20.41939585,19.37850242,0.474312808,1.347686603,0.675297394,0.593248997,1.212061128,1.396031975,54.81135506,53.45428309
831,96.46422016,0.014487408,5,66.71420333,0.012744211,63.00524905,14.8482984,0.8756545,1.314439449,0.481260591,0.313678838,1.510197017,0.883184904,86.35046756,4.235784539
832,1.814933514,0.010880675,5,93.7945815,0.016968446,29.65289659,75.26561184,1.61233488,0.781671792,1.642870644,0.091025504,1.804331105,0.446400645,69.81961011,84.81107551
833,19.67606378,0.028145997,5,87.84543034,0.017850228,26.01434888,81.57493964,1.386993694,1.735678503,1.5669491,0.632075829,0.347342346,0.577663297,82.97556231,43.44154695
834,99.83299142,0.100690164,1,75.22783319,0.064262835,30.13501616,57.7585865,0.220765473,1.266971747,0.756134324,1.722344406,0.611953581,0.22564387,72.5428129,25.31381671
835,99.53660747,0.028126429,6,24.03724578,0.034424627,85.67270722,15.64754402,0.068969527,1.035306914,0.093582829,1.327315665,1.255730968,1.780607192,33.84233906,43.14249234
836,53.249618,0.019014297,5,83.2241377,0.031452777,76.80751618,56.33488209,0.900541978,0.532625471,1.408939778,1.757698417,1.057769355,0.385151671,80.83371041,22.39046814
837,72.03906352,0.031997404,1,30.48569354,0.015005835,23.70900351,22.17852539,1.673917356,0.585226436,1.311857926,0.382239187,0.436813917,0.734458544,54.54309484,30.84991731
838,12.62506366,0.011205706,4,67.67160731,0.030652507,75.08328827,44.96713482,0.114973315,1.684427883,0.110863824,1.269740387,1.462162878,0.472814945,24.21671172,49.53791066
839,28.22929873,0.059718625,2,41.06872709,0.02404438,30.79417688,28.98588215,0.330825117,1.594285097,1.601191547,0.679162351,1.57270605,0.382933742,14.81499456,68.08164208
840,45.22280539,0.020497789,5,4.380276831,0.094033898,44.18761818,80.03897379,1.011932244,0.956196751,0.73513334,0.075015935,1.21788938,0.349208183,30.41859529,74.31145761
841,32.75903842,0.058491354,1,82.85103673,0.015679565,60.47875817,37.58970014,1.017556413,1.467216218,1.518566059,0.132699272,1.212417881,0.094848453,60.51143213,67.14354583
842,14.92605029,0.031480618,1,32.92730477,0.016602398,74.57393003,70.05312827,0.864137609,1.138925787,0.094086478,0.132438359,0.604523918,1.049672815,1.629416621,22.14544213
843,87.88414603,0.016183782,5,29.33764045,0.030391495,7.526960848,52.42952468,0.076269424,1.485225979,0.692269565,0.713357374,0.575034796,1.186695352,46.44629088,87.53879085
844,35.63156697,0.053310191,2,41.03991769,0.010716421,78.95195752,41.01309182,1.185326157,0.492076241,1.814732672,0.20715721,0.028305924,0.241598359,48.41506558,12.95337795
845,58.30884416,0.010334085,3,62.51455106,0.081963932,54.46669441,4.34613277,0.775244702,0.329442324,0.322209778,0.223229442,1.537369087,1.634798728,57.80384638,74.86003287
846,62.92856122,0.017178619,6,71.1290024,0.025312861,87.32046455,9.270229435,0.953882034,1.528543582,0.599253116,0.834868958,0.789131093,0.322928414,7.780097501,65.70544591
847,54.78739584,0.016024425,4,15.38631594,0.011163243,68.42416232,39.71517802,1.778033309,0.599112298,0.448366948,0.587816108,1.122705583,1.143896481,85.65379923,35.38641422
848,52.25135108,0.010310977,1,55.23268966,0.04130013,62.49622824,41.29448302,1.638640565,0.612962632,0.679431473,0.734471866,1.11090352,0.367128029,38.33778512,1.340517074
849,22.64880338,0.13007142,5,31.52908897,0.011873363,69.49762936,83.04453188,0.853885224,0.630698694,0.699661412,1.382604415,1.53697168,0.119920127,8.390084173,59.41071411
850,52.11043329,0.021631361,6,98.98076155,0.017538295,52.56482084,88.07675049,0.148724687,0.958358297,1.423086225,1.054266878,0.681532555,0.970300128,44.39292925,24.17094911
851,4.576831715,0.015862144,2,22.74187134,0.021679232,78.93950934,20.30522984,0.633563336,0.526401695,1.530621565,0.853378146,0.135116988,0.309298205,59.54822363,17.58690874
852,82.54124569,0.010720901,1,26.31299848,0.018041965,28.90923671,85.04262114,0.746487129,0.122754345,0.429911037,0.671050909,0.524023873,1.756062853,33.00859385,11.1545873
853,31.17415927,0.010409745,5,98.85160098,0.152235743,5.253866476,58.89645838,1.770842628,1.43874375,1.029351787,1.339864419,0.619494674,0.912901016,70.54342654,75.79223585
854,94.26682522,0.18373349,4,79.86475566,0.015670877,17.76652799,1.269452665,0.917072637,0.082163194,0.101066189,1.28901423,1.30830439,1.260610484,31.55586364,59.13273747
855,6.883809468,0.118236684,4,68.66483902,0.010744131,54.44980851,71.80162813,1.712371165,1.589125159,1.282825817,0.825269031,1.078015772,1.329881677,40.28479397,51.02857664
856,84.2146017,0.011013634,4,83.70855111,0.011735611,4.456355722,78.34449214,0.380428579,0.613759916,0.264750524,0.534076411,1.04484465,0.85845762,29.85729606,21.34078141
857,38.68318834,0.031129083,2,49.38586967,0.010321043,18.16976201,64.25314496,1.642855452,1.492462846,1.595810377,1.357927522,0.780420188,1.639847381,5.20271727,27.20982521
858,97.25849931,0.012141496,1,64.74236281,0.014952735,26.40610528,17.86077914,1.475558691,0.084994247,1.250894809,1.087222922,1.057591265,1.477694013,29.41001982,59.03647281
859,4.837601098,0.013538557,5,72.19786214,0.013406593,10.61662621,27.38800749,0.443783884,0.821326721,1.550074146,1.03271441,1.661854276,0.143904413,87.99315814,24.33560877
860,96.15486059,0.020089689,5,4.249248782,0.016993574,3.14856532,37.54241597,0.449256162,1.456906287,1.487497985,1.851059083,1.329342777,0.945238894,87.68077131,42.52754826
861,68.30888754,0.051302034,1,2.606712893,0.012580665,23.93485716,33.71153231,0.758807846,1.635188251,1.775530954,1.757395209,0.965944789,0.79837246,50.41526672,28.76957862
862,80.16054878,0.012617258,1,79.56449391,0.017159539,70.76991257,79.42238107,1.159814617,1.244586561,0.546885393,0.602273443,0.757650439,0.219901726,52.032079,37.80662026
863,69.44863564,0.034982945,1,26.35791952,0.021920506,44.00779403,28.60023804,0.861346367,1.719355411,0.150213708,0.069210618,0.49046915,0.353707486,88.61317954,62.66848847
864,95.21367262,0.017494992,1,52.43471329,0.013411175,16.36872038,91.54060943,0.535573768,1.085973469,0.453530056,1.545647091,0.800062743,0.61461155,16.75468741,54.71997472
865,98.36525197,0.059853612,1,47.25614432,0.012440581,19.44775521,55.6405841,1.475006482,0.96721961,0.54915069,0.891123082,0.703526544,0.12405919,16.81149918,59.35771188
866,15.38088562,0.011067961,4,83.9082845,0.019496342,27.6845741,66.82198531,0.387897689,1.448207785,0.186203014,1.025042724,1.689572442,0.115357673,59.58160753,72.82996775
867,37.63902686,0.120963085,1,23.16882986,0.013372593,78.66937388,27.3057549,1.235083486,1.0074031,0.247777772,1.336495151,0.886675868,0.793079201,64.65096799,60.8641931
868,85.99504256,0.014252244,3,69.49875362,0.016241694,14.95256583,3.911135988,1.261475016,0.094451207,0.51661786,0.85066451,1.432742543,1.17183405,69.04913333,57.45540737
869,80.82054855,0.023654668,3,90.96967852,0.115341162,55.64492039,32.40731497,0.884834289,0.964010638,1.011551676,1.175599294,1.84093351,1.007687697,25.47049552,62.33481996
870,53.0018045,0.027070149,5,48.44150699,0.01052715,76.15276626,15.91401746,0.609626039,0.241174267,1.095023349,0.095794601,0.818476681,1.804473651,18.47443371,75.95757151
871,71.2848354,0.030569333,4,6.946399405,0.030931574,28.4846438,7.245885695,0.100749184,1.153132737,0.646285481,1.586924088,1.576584118,1.536363419,1.617682904,82.64892818
872,61.86186918,0.015998593,3,6.294621685,0.012674299,44.54234165,54.96678556,1.280143989,0.939754394,0.14905166,1.062980715,0.679234185,1.103304209,33.947106,14.91755156
873,53.943604,0.032743991,6,2.344358855,0.048362385,51.38860908,13.22976922,1.729296139,0.644920493,1.320085484,0.739391345,0.798900591,0.891631298,64.91189468,84.11822443
874,51.18367986,0.010462916,5,84.01050477,0.017650693,50.82600923,43.079815,1.53858527,1.519178359,0.255682413,1.63998528,0.953946895,1.361129578,45.79737448,12.31667332
875,85.81159253,0.016571031,2,50.18540538,0.015346947,88.54752029,14.3386357,0.656550204,0.377195622,1.335561554,1.105391596,0.715422915,1.579329132,50.58926154,45.31203848
876,90.55510704,0.014696986,3,19.71454701,0.206085926,7.930091035,1.604456221,1.716773223,0.457240595,0.128928267,0.522717345,0.048546083,0.045229875,12.99531355,16.56445364
877,31.10451888,0.022552443,5,98.57813154,0.014670091,16.9722586,7.322446763,0.29526633,0.744281093,1.340182909,1.461660218,1.590074972,1.559884181,75.91036034,50.69977743
878,56.60781595,0.023254515,2,88.1387953,0.014536267,21.95637923,91.09579713,1.69940166,0.502996882,0.697380453,1.183529075,0.720662661,1.05762098,23.88751234,12.69754114
879,35.14000127,0.016637467,4,29.94456131,0.149354322,22.11395973,27.85498525,0.988847971,1.838560833,1.761586556,0.547939461,0.522325638,0.232974217,39.2667667,49.72084328
880,49.45746604,0.044913588,3,14.51349772,0.097461631,36.2740788,72.00044902,0.901732288,1.19416111,0.165683759,0.92687553,0.273888564,0.109417451,56.03896838,64.08405955
881,22.63117712,0.080436273,4,69.7190232,0.411640376,37.85477584,2.802285306,1.428721346,1.192002148,0.428744753,1.697560402,1.495604044,0.179985259,90.28425294,16.57425893
882,68.72796961,0.016444524,2,77.53954023,0.035885578,76.05096589,35.2933798,0.744411459,0.172190498,0.65147076,0.718185559,0.124446438,1.108567205,19.62002976,42.11890886
883,68.13823485,0.011714391,4,44.08817229,0.026441428,40.52368775,64.10603562,0.540592328,1.518481056,0.997081517,1.468537892,1.425943088,1.744517282,85.24972467,35.11326033
884,65.95632059,0.40760105,1,16.8562482,0.025523484,47.07954503,18.0689835,0.138500372,0.292811387,0.14125204,1.387092452,1.719367638,0.445127358,43.74342268,18.53571935
885,47.09922949,0.015897763,5,23.29975751,0.024408173,68.75483416,14.56707625,0.558555434,0.549633172,0.800610763,0.491956943,0.256806485,0.752054128,90.242003,63.79175681
886,53.67534381,0.023613601,4,4.657206007,0.013609876,83.13528541,45.80069052,0.721454087,1.21610239,0.254748826,1.482320543,1.701902809,0.462356402,16.20721742,75.15674107
887,1.979822336,0.012007721,2,19.03232411,0.023849729,53.1989822,13.46011894,0.234282998,1.546463445,0.857642014,0.394647006,0.880522073,0.453380845,42.98912729,41.83920915
888,70.64516005,0.024670786,6,44.40827945,0.56681455,23.8610807,63.7831287,0.193359838,0.753067287,0.790247242,0.952129627,1.000174667,0.955799646,85.25393104,45.24173155
889,3.440534087,0.016198968,6,39.25278561,0.023206848,38.46694565,79.96899598,0.576950837,0.609239192,1.224760216,0.461445375,1.684976265,0.376524152,87.67456525,49.20249542
890,44.37278846,0.379714137,3,73.96428364,0.03483984,86.73433416,47.76041195,1.263904543,0.30790939,1.768677436,1.670090845,1.465603547,1.107551925,37.65609733,24.73586362
891,96.15504418,0.024854931,2,44.73729333,0.024194408,43.15610934,20.80762401,0.444282501,1.434321547,0.305853791,0.213236622,0.121603771,0.617087005,52.30715146,39.11594731
892,32.66501667,0.018225962,6,53.56223522,0.091080917,80.56510727,7.578227822,0.894422458,1.508643901,0.957657491,1.21791901,0.830392608,1.410914023,34.50797543,10.27349652
893,19.62832161,0.015077833,6,38.37822399,0.022089506,14.59725626,41.217869,1.67087192,1.581775462,1.517584884,0.649957088,0.897001302,0.103783374,6.673595256,6.333298789
894,99.46756607,0.172212921,6,60.47288386,0.033293845,40.89300715,2.110444268,1.707904371,0.715197883,1.702905608,0.282026871,1.410311872,1.498815784,56.9045103,89.28119085
895,34.3410415,0.036503949,4,82.5575707,0.024705349,26.5463964,38.01602698,1.064947869,0.729245529,0.941386343,1.140207176,1.393889388,1.848658176,18.50606084,21.13387504
896,93.74106978,0.041258594,4,38.26149224,0.031449917,51.35147228,30.68372516,1.658118194,1.160721883,0.347139247,0.59003918,1.454876867,1.658412365,19.97931566,79.86972265
897,45.84849054,0.032683415,3,73.17521716,0.013685229,58.95395917,91.20860163,0.173892134,0.677980106,1.785776757,0.830290487,0.598532633,0.474892342,89.68407606,32.57364739
898,38.19612449,0.019746149,6,37.96520064,0.030417438,51.74090463,27.3177736,0.958088488,0.465628436,0.735320731,0.972197964,1.800559689,0.122171395,57.67945456,83.14320109
899,29.65104544,0.016609007,6,3.846894984,0.042272729,74.87835018,21.79534419,1.70868916,1.208742707,1.73886283,0.693313621,1.80384755,0.345194799,28.04574933,9.806527952
900,54.59262939,0.019435744,4,11.75261158,0.273024053,72.22417874,84.58639241,0.491820799,0.462473619,0.189724796,0.055559948,0.530281348,1.656098119,32.4315816,9.322171366
901,40.75651905,0.01136984,5,25.60094723,0.213902187,13.92740361,19.99215552,1.470621308,1.025633536,1.119350926,1.044015688,0.250571103,0.244024786,84.80471852,16.26726729
902,41.46132168,0.015867931,4,81.34175825,0.029921163,31.39168464,23.56134803,1.632478837,0.448956155,0.846753466,0.297957983,1.734000859,1.052337059,12.44148806,48.01992533
903,66.37058971,0.012301061,6,21.27764397,0.037138086,48.1251659,15.29178615,1.005337008,0.65557077,1.741835248,0.091464869,1.745680189,0.367611824,87.36033525,54.85814973
904,31.89247604,0.029969676,4,69.50055871,0.117984464,56.99756974,82.69316514,1.734404117,1.833279769,0.417532889,1.756543625,1.637853813,0.244812284,53.07533347,14.67716403
905,98.42992842,0.015178567,6,21.39256298,0.177206431,33.00524788,80.5950871,1.528612477,0.292836513,1.352060774,1.128005568,0.529645405,0.069908276,30.62075015,63.31812195
906,78.98060967,0.01006431,6,9.304352653,0.022188749,80.28105455,34.31961161,1.281627649,1.273464084,1.240857821,0.552957969,0.641194964,1.405240664,74.88299165,46.24040854
907,90.49303688,0.017554748,1,8.264098382,0.013103356,60.98789074,10.09402202,1.369965112,0.289412955,1.045970809,1.088251159,1.38949004,1.36869313,75.84650511,81.34253312
908,27.31699613,0.026308163,1,25.34975494,0.031162478,60.64295273,58.91887841,1.71059019,0.687108719,0.728624973,0.530951624,0.638644595,1.451525181,90.91302789,70.37091931
909,23.20419099,0.012197212,1,61.46462367,0.010424084,37.00306736,68.2462836,0.211369793,0.447039394,0.801115598,1.645522836,0.736763247,0.979436882,40.63371854,65.46084328
910,13.62688871,0.010524789,1,22.66802084,0.012178427,48.22198165,24.80691358,0.126249756,1.681479896,1.194929099,0.205272413,1.124000288,1.465818935,17.51423721,65.01524894
911,42.74409829,0.015178567,6,89.97525471,0.010415924,64.85085092,62.45777847,1.38604647,0.870300405,1.831466342,1.714128959,1.847156555,1.276062743,36.93889355,64.14177658
912,78.67625186,0.018421914,3,59.11606883,0.019109247,76.52325503,86.17282587,0.799032646,0.398931771,0.528702469,0.595702081,0.694884426,0.783241808,41.05402801,61.76543209
913,25.06968469,0.068650557,1,44.5379974,0.016623486,72.98697341,18.05943419,0.198222465,0.65975521,1.732498966,1.002828285,1.132880932,1.510929652,76.76475775,36.02637161
914,31.69163205,0.054049067,3,98.8266982,0.011726917,28.59975802,73.94200866,1.333725844,1.372693596,1.702099013,0.338016429,0.109309004,1.51848779,84.80641378,68.65696157
915,78.38009914,0.095555088,4,86.02002834,0.013952254,41.40315677,51.28256708,1.635396236,1.451921846,0.39677648,1.101271731,0.424758829,1.524110934,73.24726063,49.35197823
916,7.084403598,0.113821272,1,74.28755666,0.037147412,14.73525094,21.79789428,0.469984254,0.474748231,0.823797447,1.631995416,0.675483596,1.273567557,56.44542912,90.90170216
917,37.74288149,0.010394482,1,30.97567913,0.016428199,78.16836252,6.984901305,1.319412206,0.811447238,1.448769013,0.324503298,0.644395308,1.127750182,67.55972474,34.03494301
918,17.93522477,0.012055054,6,66.16883184,0.011597701,18.28582826,19.60158463,0.739864087,1.011308974,1.460890962,1.49022213,0.121173553,0.744350779,32.69101218,73.67504802
919,42.24348721,0.017090466,3,87.2106266,0.021557025,65.4664201,19.18176703,0.51248289,0.55335235,0.493464658,1.259191766,0.504298225,1.300026094,29.07825865,18.36820728
920,80.71154943,0.018940403,6,58.2208988,0.039270311,58.20403097,30.07805372,0.626988036,1.117566523,0.112261622,0.928602174,0.295822368,0.821814347,88.37725007,29.55144738
921,28.72491471,0.030840572,1,77.1949032,0.069658686,78.57502304,58.10554452,0.465553089,0.555604383,1.774091537,0.494316223,1.725246536,0.844839181,63.37310596,69.91773941
922,68.16902997,0.083992538,4,64.57668839,0.01429453,30.59651366,84.7529118,1.585832062,0.324170597,0.045650621,0.414271529,1.826442803,0.72744098,10.53489925,4.21667894
923,38.52160069,0.013180116,6,1.731974244,0.015692967,83.92593609,8.429762631,1.549640427,1.404192936,0.800507383,1.858073768,0.820965734,0.43189812,65.31938538,49.69895701
924,22.62480612,0.020158668,2,47.78206681,0.058591826,44.61040804,56.97017877,1.761666342,0.590734745,1.065332823,0.247108935,0.153868054,0.221732865,9.891239193,29.4241238
925,70.40269758,0.01637599,1,3.836732851,0.010974876,20.53770175,29.26971214,1.042099888,0.409728133,1.705943758,1.066177205,0.941302602,1.326973813,68.32607256,4.749604003
926,10.70950145,0.020105909,3,25.68818723,0.023539837,58.15511606,64.3023098,0.550657535,1.442723558,0.484662169,1.701536219,0.467960428,1.602809556,41.9779999,32.51567237
927,4.281800221,0.031287892,1,22.01096377,0.045263901,81.70292292,8.161322459,0.855136244,0.684815997,0.447799666,1.081666049,0.602132566,0.81316884,22.94856522,19.52191889
928,25.67438336,0.016781643,3,73.12508775,0.018432877,25.09431383,59.08161293,0.90491709,0.762213059,1.294927967,0.074936002,0.701513664,0.940348614,72.95323884,29.56865663
929,86.971517,0.012582173,2,19.89090189,0.010766606,70.07382074,30.74242084,0.28370255,1.14919575,1.135786156,0.412316414,0.164511769,1.835563626,7.363881262,84.38213043
930,28.18276302,0.02004108,2,18.75563014,0.421346434,84.04341295,71.19704078,0.597243042,1.612343362,1.276691346,0.613645647,0.881291438,0.653668528,19.24658305,74.13643487
931,77.37637036,0.029811543,1,30.07602712,0.012768226,22.42268151,90.21724215,0.031348042,1.778228891,1.34993328,0.270545879,1.24259963,0.368341236,55.17813556,35.31011244
932,36.30691799,0.23420068,2,46.70661544,0.188028399,57.86568908,14.08384196,1.7868651,0.633959738,1.767458163,1.759620931,0.802794475,1.771594952,6.458105169,21.62110379
933,86.21886038,0.030653484,6,2.344358855,0.044603455,49.08848588,79.5088662,1.123953442,0.515340894,0.370957561,0.16841143,1.434014659,0.810204356,6.260073122,47.17628121
934,53.21057425,0.053531066,3,48.3021046,0.012836727,70.30029322,39.59009231,1.6446835,1.565809833,0.387071223,0.070178107,1.348859699,0.242128117,29.4454783,21.42505639
935,50.46943723,0.010673521,6,18.43572752,0.017858898,38.82894374,43.03933379,0.236538858,0.851773955,0.605643844,0.871957007,1.657127657,1.030695555,13.87359075,13.35836141
936,97.66407615,0.011521965,5,33.01882768,0.020848595,11.29092239,41.83630348,0.13083377,1.813727057,0.686630142,0.932493723,0.662712472,1.115920642,85.86091811,87.6545828
937,71.06597831,0.019510385,3,62.56568937,0.143619515,46.4264255,26.61711689,0.821628421,0.02228017,0.854072239,0.820727143,0.164457363,1.562431313,4.994884815,73.83567967
938,6.226024263,0.273234851,6,47.08191158,0.012755149,88.77188877,71.86685729,1.209690035,0.140626057,0.696972197,0.768223183,1.646192972,0.56751212,9.704861621,16.520574
939,42.05070359,0.011910429,4,42.4981307,0.59814331,61.865074,67.23992061,0.338885997,0.08174487,1.180172454,0.91462594,1.615336392,0.512869373,24.30601032,11.27593455
940,61.63404874,0.022127282,5,49.33039437,0.161293762,12.13126195,3.569240912,1.518332374,1.651305627,0.058391414,0.148191521,0.067048028,0.995641864,16.50556449,66.98943578
941,86.85583965,0.05864534,3,25.34975494,0.018380819,9.318633727,60.3870339,0.953568354,1.561520408,0.640433622,1.463551299,0.125241769,0.178576422,87.33705237,60.99011727
